RecordNo,Województwo,Area,Company,Recommendation,Score,Wiek,Wykształcenie,Funkcja,detrac,neutral,promotor,total
1319,lubuskie,100-250 Ha,Aronia,7,Neutral,50+,Średnie ogólne,Agronom – ekspert,0,1,0,1
1319,lubuskie,100-250 Ha,Jagody,2,Detractor,50+,Średnie ogólne,Agronom – ekspert,1,0,0,1
1322,lubuskie,50-100 Ha,Jablka,8,Neutral,50+,Średnie techniczne,Właściciel,0,1,0,1
1322,lubuskie,50-100 Ha,Truskawki,8,Neutral,50+,Średnie techniczne,Właściciel,0,1,0,1
1322,lubuskie,50-100 Ha,Sliwki,6,Detractor,50+,Średnie techniczne,Właściciel,1,0,0,1
1322,lubuskie,50-100 Ha,Gruszki,4,Detractor,50+,Średnie techniczne,Właściciel,1,0,0,1
1322,lubuskie,50-100 Ha,Wisnie,4,Detractor,50+,Średnie techniczne,Właściciel,1,0,0,1
1322,lubuskie,50-100 Ha,Borowki,7,Neutral,50+,Średnie techniczne,Właściciel,0,1,0,1
1322,lubuskie,50-100 Ha,Porzeczki,7,Neutral,50+,Średnie techniczne,Właściciel,0,1,0,1
1322,lubuskie,50-100 Ha,Maliny,1,Detractor,50+,Średnie techniczne,Właściciel,1,0,0,1
1322,lubuskie,50-100 Ha,Aronia,4,Detractor,50+,Średnie techniczne,Właściciel,1,0,0,1
1322,lubuskie,50-100 Ha,Jagody,10,Promotor,50+,Średnie techniczne,Właściciel,0,0,1,1
1327,lubuskie,25-50 Ha,Jablka,9,Promotor,50+,Średnie ogólne,Główny agronom,0,0,1,1
1327,lubuskie,25-50 Ha,Truskawki,6,Detractor,50+,Średnie ogólne,Główny agronom,1,0,0,1
1327,lubuskie,25-50 Ha,Sliwki,9,Promotor,50+,Średnie ogólne,Główny agronom,0,0,1,1
1327,lubuskie,25-50 Ha,Gruszki,6,Detractor,50+,Średnie ogólne,Główny agronom,1,0,0,1
1327,lubuskie,25-50 Ha,Wisnie,8,Neutral,50+,Średnie ogólne,Główny agronom,0,1,0,1
1327,lubuskie,25-50 Ha,Borowki,8,Neutral,50+,Średnie ogólne,Główny agronom,0,1,0,1
1327,lubuskie,25-50 Ha,Porzeczki,7,Neutral,50+,Średnie ogólne,Główny agronom,0,1,0,1
1327,lubuskie,25-50 Ha,Maliny,10,Promotor,50+,Średnie ogólne,Główny agronom,0,0,1,1
1327,lubuskie,25-50 Ha,Aronia,9,Promotor,50+,Średnie ogólne,Główny agronom,0,0,1,1
1327,lubuskie,25-50 Ha,Jagody,4,Detractor,50+,Średnie ogólne,Główny agronom,1,0,0,1
1356,lubuskie,50-100 Ha,Jablka,7,Neutral,50+,Średnie ogólne,Dyrektor / wicedyrektor,0,1,0,1
1356,lubuskie,50-100 Ha,Truskawki,5,Detractor,50+,Średnie ogólne,Dyrektor / wicedyrektor,1,0,0,1
1356,lubuskie,50-100 Ha,Sliwki,9,Promotor,50+,Średnie ogólne,Dyrektor / wicedyrektor,0,0,1,1
1356,lubuskie,50-100 Ha,Gruszki,8,Neutral,50+,Średnie ogólne,Dyrektor / wicedyrektor,0,1,0,1
1356,lubuskie,50-100 Ha,Wisnie,5,Detractor,50+,Średnie ogólne,Dyrektor / wicedyrektor,1,0,0,1
1356,lubuskie,50-100 Ha,Borowki,10,Promotor,50+,Średnie ogólne,Dyrektor / wicedyrektor,0,0,1,1
1356,lubuskie,50-100 Ha,Porzeczki,NA,NA,50+,Średnie ogólne,Dyrektor / wicedyrektor,NA,NA,NA,1
1356,lubuskie,50-100 Ha,Maliny,5,Detractor,50+,Średnie ogólne,Dyrektor / wicedyrektor,1,0,0,1
1356,lubuskie,50-100 Ha,Aronia,10,Promotor,50+,Średnie ogólne,Dyrektor / wicedyrektor,0,0,1,1
1356,lubuskie,50-100 Ha,Jagody,10,Promotor,50+,Średnie ogólne,Dyrektor / wicedyrektor,0,0,1,1
1358,łódzkie,100-250 Ha,Jablka,3,Detractor,50+,Średnie techniczne,Dyrektor / wicedyrektor,1,0,0,1
1358,łódzkie,100-250 Ha,Truskawki,4,Detractor,50+,Średnie techniczne,Dyrektor / wicedyrektor,1,0,0,1
1358,łódzkie,100-250 Ha,Sliwki,2,Detractor,50+,Średnie techniczne,Dyrektor / wicedyrektor,1,0,0,1
1358,łódzkie,100-250 Ha,Gruszki,9,Promotor,50+,Średnie techniczne,Dyrektor / wicedyrektor,0,0,1,1
1358,łódzkie,100-250 Ha,Wisnie,9,Promotor,50+,Średnie techniczne,Dyrektor / wicedyrektor,0,0,1,1
1358,łódzkie,100-250 Ha,Borowki,10,Promotor,50+,Średnie techniczne,Dyrektor / wicedyrektor,0,0,1,1
1358,łódzkie,100-250 Ha,Porzeczki,9,Promotor,50+,Średnie techniczne,Dyrektor / wicedyrektor,0,0,1,1
1358,łódzkie,100-250 Ha,Maliny,10,Promotor,50+,Średnie techniczne,Dyrektor / wicedyrektor,0,0,1,1
1358,łódzkie,100-250 Ha,Aronia,6,Detractor,50+,Średnie techniczne,Dyrektor / wicedyrektor,1,0,0,1
1358,łódzkie,100-250 Ha,Jagody,5,Detractor,50+,Średnie techniczne,Dyrektor / wicedyrektor,1,0,0,1
1364,łódzkie,50-100 Ha,Jablka,7,Neutral,40-49,Średnie ogólne,Właściciel,0,1,0,1
1364,łódzkie,50-100 Ha,Truskawki,9,Promotor,40-49,Średnie ogólne,Właściciel,0,0,1,1
1364,łódzkie,50-100 Ha,Sliwki,10,Promotor,40-49,Średnie ogólne,Właściciel,0,0,1,1
1364,łódzkie,50-100 Ha,Gruszki,5,Detractor,40-49,Średnie ogólne,Właściciel,1,0,0,1
1364,łódzkie,50-100 Ha,Wisnie,4,Detractor,40-49,Średnie ogólne,Właściciel,1,0,0,1
1364,łódzkie,50-100 Ha,Borowki,10,Promotor,40-49,Średnie ogólne,Właściciel,0,0,1,1
1364,łódzkie,50-100 Ha,Porzeczki,2,Detractor,40-49,Średnie ogólne,Właściciel,1,0,0,1
1364,łódzkie,50-100 Ha,Maliny,3,Detractor,40-49,Średnie ogólne,Właściciel,1,0,0,1
1364,łódzkie,50-100 Ha,Aronia,4,Detractor,40-49,Średnie ogólne,Właściciel,1,0,0,1
1364,łódzkie,50-100 Ha,Jagody,NA,NA,40-49,Średnie ogólne,Właściciel,NA,NA,NA,1
1375,łódzkie,NA,Jablka,5,Detractor,30-39,Średnie ogólne,Dyrektor / wicedyrektor,1,0,0,1
1375,łódzkie,NA,Truskawki,NA,NA,30-39,Średnie ogólne,Dyrektor / wicedyrektor,NA,NA,NA,1
1375,łódzkie,NA,Sliwki,3,Detractor,30-39,Średnie ogólne,Dyrektor / wicedyrektor,1,0,0,1
1375,łódzkie,NA,Gruszki,3,Detractor,30-39,Średnie ogólne,Dyrektor / wicedyrektor,1,0,0,1
1375,łódzkie,NA,Wisnie,10,Promotor,30-39,Średnie ogólne,Dyrektor / wicedyrektor,0,0,1,1
1375,łódzkie,NA,Borowki,2,Detractor,30-39,Średnie ogólne,Dyrektor / wicedyrektor,1,0,0,1
1375,łódzkie,NA,Porzeczki,9,Promotor,30-39,Średnie ogólne,Dyrektor / wicedyrektor,0,0,1,1
1375,łódzkie,NA,Maliny,5,Detractor,30-39,Średnie ogólne,Dyrektor / wicedyrektor,1,0,0,1
1375,łódzkie,NA,Aronia,2,Detractor,30-39,Średnie ogólne,Dyrektor / wicedyrektor,1,0,0,1
1375,łódzkie,NA,Jagody,8,Neutral,30-39,Średnie ogólne,Dyrektor / wicedyrektor,0,1,0,1
1377,łódzkie,5-25 Ha,Jablka,10,Promotor,50+,Średnie ogólne,Dyrektor / wicedyrektor,0,0,1,1
1377,łódzkie,5-25 Ha,Truskawki,9,Promotor,50+,Średnie ogólne,Dyrektor / wicedyrektor,0,0,1,1
1377,łódzkie,5-25 Ha,Sliwki,6,Detractor,50+,Średnie ogólne,Dyrektor / wicedyrektor,1,0,0,1
1377,łódzkie,5-25 Ha,Gruszki,NA,NA,50+,Średnie ogólne,Dyrektor / wicedyrektor,NA,NA,NA,1
1377,łódzkie,5-25 Ha,Wisnie,5,Detractor,50+,Średnie ogólne,Dyrektor / wicedyrektor,1,0,0,1
1377,łódzkie,5-25 Ha,Borowki,1,Detractor,50+,Średnie ogólne,Dyrektor / wicedyrektor,1,0,0,1
1377,łódzkie,5-25 Ha,Porzeczki,7,Neutral,50+,Średnie ogólne,Dyrektor / wicedyrektor,0,1,0,1
1377,łódzkie,5-25 Ha,Maliny,7,Neutral,50+,Średnie ogólne,Dyrektor / wicedyrektor,0,1,0,1
1377,łódzkie,5-25 Ha,Aronia,9,Promotor,50+,Średnie ogólne,Dyrektor / wicedyrektor,0,0,1,1
1377,łódzkie,5-25 Ha,Jagody,6,Detractor,50+,Średnie ogólne,Dyrektor / wicedyrektor,1,0,0,1
1382,łódzkie,5-25 Ha,Jablka,8,Neutral,50+,Średnie ogólne,???,0,1,0,1
1382,łódzkie,5-25 Ha,Truskawki,9,Promotor,50+,Średnie ogólne,???,0,0,1,1
1382,łódzkie,5-25 Ha,Sliwki,8,Neutral,50+,Średnie ogólne,???,0,1,0,1
1382,łódzkie,5-25 Ha,Gruszki,10,Promotor,50+,Średnie ogólne,???,0,0,1,1
1382,łódzkie,5-25 Ha,Wisnie,1,Detractor,50+,Średnie ogólne,???,1,0,0,1
1382,łódzkie,5-25 Ha,Borowki,5,Detractor,50+,Średnie ogólne,???,1,0,0,1
1382,łódzkie,5-25 Ha,Porzeczki,4,Detractor,50+,Średnie ogólne,???,1,0,0,1
1382,łódzkie,5-25 Ha,Maliny,9,Promotor,50+,Średnie ogólne,???,0,0,1,1
1382,łódzkie,5-25 Ha,Aronia,8,Neutral,50+,Średnie ogólne,???,0,1,0,1
1382,łódzkie,5-25 Ha,Jagody,1,Detractor,50+,Średnie ogólne,???,1,0,0,1
1393,małopolskie,5-25 Ha,Jablka,9,Promotor,40-49,Wyższe rolnicze,Właściciel,0,0,1,1
1393,małopolskie,5-25 Ha,Truskawki,7,Neutral,40-49,Wyższe rolnicze,Właściciel,0,1,0,1
1393,małopolskie,5-25 Ha,Sliwki,9,Promotor,40-49,Wyższe rolnicze,Właściciel,0,0,1,1
1393,małopolskie,5-25 Ha,Gruszki,NA,NA,40-49,Wyższe rolnicze,Właściciel,NA,NA,NA,1
1393,małopolskie,5-25 Ha,Wisnie,3,Detractor,40-49,Wyższe rolnicze,Właściciel,1,0,0,1
1393,małopolskie,5-25 Ha,Borowki,8,Neutral,40-49,Wyższe rolnicze,Właściciel,0,1,0,1
1393,małopolskie,5-25 Ha,Porzeczki,10,Promotor,40-49,Wyższe rolnicze,Właściciel,0,0,1,1
1393,małopolskie,5-25 Ha,Maliny,1,Detractor,40-49,Wyższe rolnicze,Właściciel,1,0,0,1
1393,małopolskie,5-25 Ha,Aronia,5,Detractor,40-49,Wyższe rolnicze,Właściciel,1,0,0,1
1393,małopolskie,5-25 Ha,Jagody,4,Detractor,40-49,Wyższe rolnicze,Właściciel,1,0,0,1
1403,małopolskie,NA,Jablka,2,Detractor,40-49,Średnie ogólne,Właściciel,1,0,0,1
1403,małopolskie,NA,Truskawki,9,Promotor,40-49,Średnie ogólne,Właściciel,0,0,1,1
1403,małopolskie,NA,Sliwki,10,Promotor,40-49,Średnie ogólne,Właściciel,0,0,1,1
1403,małopolskie,NA,Gruszki,NA,NA,40-49,Średnie ogólne,Właściciel,NA,NA,NA,1
1403,małopolskie,NA,Wisnie,7,Neutral,40-49,Średnie ogólne,Właściciel,0,1,0,1
1403,małopolskie,NA,Borowki,3,Detractor,40-49,Średnie ogólne,Właściciel,1,0,0,1
1403,małopolskie,NA,Porzeczki,1,Detractor,40-49,Średnie ogólne,Właściciel,1,0,0,1
1403,małopolskie,NA,Maliny,6,Detractor,40-49,Średnie ogólne,Właściciel,1,0,0,1
1403,małopolskie,NA,Aronia,7,Neutral,40-49,Średnie ogólne,Właściciel,0,1,0,1
1403,małopolskie,NA,Jagody,5,Detractor,40-49,Średnie ogólne,Właściciel,1,0,0,1
1404,małopolskie,5-25 Ha,Jablka,6,Detractor,50+,Średnie ogólne,Właściciel,1,0,0,1
1404,małopolskie,5-25 Ha,Truskawki,7,Neutral,50+,Średnie ogólne,Właściciel,0,1,0,1
1404,małopolskie,5-25 Ha,Sliwki,1,Detractor,50+,Średnie ogólne,Właściciel,1,0,0,1
1404,małopolskie,5-25 Ha,Gruszki,1,Detractor,50+,Średnie ogólne,Właściciel,1,0,0,1
1404,małopolskie,5-25 Ha,Wisnie,5,Detractor,50+,Średnie ogólne,Właściciel,1,0,0,1
1404,małopolskie,5-25 Ha,Borowki,4,Detractor,50+,Średnie ogólne,Właściciel,1,0,0,1
1404,małopolskie,5-25 Ha,Porzeczki,8,Neutral,50+,Średnie ogólne,Właściciel,0,1,0,1
1404,małopolskie,5-25 Ha,Maliny,NA,NA,50+,Średnie ogólne,Właściciel,NA,NA,NA,1
1404,małopolskie,5-25 Ha,Aronia,9,Promotor,50+,Średnie ogólne,Właściciel,0,0,1,1
1404,małopolskie,5-25 Ha,Jagody,1,Detractor,50+,Średnie ogólne,Właściciel,1,0,0,1
1412,mazowieckie,Więcej niż 250 Ha,Jablka,9,Promotor,50+,Średnie ogólne,Agronom – ekspert,0,0,1,1
1412,mazowieckie,Więcej niż 250 Ha,Truskawki,9,Promotor,50+,Średnie ogólne,Agronom – ekspert,0,0,1,1
1412,mazowieckie,Więcej niż 250 Ha,Sliwki,3,Detractor,50+,Średnie ogólne,Agronom – ekspert,1,0,0,1
1412,mazowieckie,Więcej niż 250 Ha,Gruszki,5,Detractor,50+,Średnie ogólne,Agronom – ekspert,1,0,0,1
1412,mazowieckie,Więcej niż 250 Ha,Wisnie,2,Detractor,50+,Średnie ogólne,Agronom – ekspert,1,0,0,1
1412,mazowieckie,Więcej niż 250 Ha,Borowki,9,Promotor,50+,Średnie ogólne,Agronom – ekspert,0,0,1,1
1412,mazowieckie,Więcej niż 250 Ha,Porzeczki,1,Detractor,50+,Średnie ogólne,Agronom – ekspert,1,0,0,1
1412,mazowieckie,Więcej niż 250 Ha,Maliny,8,Neutral,50+,Średnie ogólne,Agronom – ekspert,0,1,0,1
1412,mazowieckie,Więcej niż 250 Ha,Aronia,7,Neutral,50+,Średnie ogólne,Agronom – ekspert,0,1,0,1
1412,mazowieckie,Więcej niż 250 Ha,Jagody,8,Neutral,50+,Średnie ogólne,Agronom – ekspert,0,1,0,1
1413,mazowieckie,100-250 Ha,Jablka,8,Neutral,50+,Średnie ogólne,Agronom – ekspert,0,1,0,1
1413,mazowieckie,100-250 Ha,Truskawki,2,Detractor,50+,Średnie ogólne,Agronom – ekspert,1,0,0,1
1413,mazowieckie,100-250 Ha,Sliwki,9,Promotor,50+,Średnie ogólne,Agronom – ekspert,0,0,1,1
1413,mazowieckie,100-250 Ha,Gruszki,4,Detractor,50+,Średnie ogólne,Agronom – ekspert,1,0,0,1
1413,mazowieckie,100-250 Ha,Wisnie,9,Promotor,50+,Średnie ogólne,Agronom – ekspert,0,0,1,1
1413,mazowieckie,100-250 Ha,Borowki,8,Neutral,50+,Średnie ogólne,Agronom – ekspert,0,1,0,1
1413,mazowieckie,100-250 Ha,Porzeczki,4,Detractor,50+,Średnie ogólne,Agronom – ekspert,1,0,0,1
1413,mazowieckie,100-250 Ha,Maliny,10,Promotor,50+,Średnie ogólne,Agronom – ekspert,0,0,1,1
1413,mazowieckie,100-250 Ha,Aronia,10,Promotor,50+,Średnie ogólne,Agronom – ekspert,0,0,1,1
1413,mazowieckie,100-250 Ha,Jagody,9,Promotor,50+,Średnie ogólne,Agronom – ekspert,0,0,1,1
1430,mazowieckie,NA,Jablka,8,Neutral,50+,Średnie ogólne,???,0,1,0,1
1430,mazowieckie,NA,Truskawki,8,Neutral,50+,Średnie ogólne,???,0,1,0,1
1430,mazowieckie,NA,Sliwki,1,Detractor,50+,Średnie ogólne,???,1,0,0,1
1430,mazowieckie,NA,Gruszki,1,Detractor,50+,Średnie ogólne,???,1,0,0,1
1430,mazowieckie,NA,Wisnie,9,Promotor,50+,Średnie ogólne,???,0,0,1,1
1430,mazowieckie,NA,Borowki,9,Promotor,50+,Średnie ogólne,???,0,0,1,1
1430,mazowieckie,NA,Porzeczki,1,Detractor,50+,Średnie ogólne,???,1,0,0,1
1430,mazowieckie,NA,Maliny,2,Detractor,50+,Średnie ogólne,???,1,0,0,1
1430,mazowieckie,NA,Aronia,3,Detractor,50+,Średnie ogólne,???,1,0,0,1
1430,mazowieckie,NA,Jagody,NA,NA,50+,Średnie ogólne,???,NA,NA,NA,1
1450,mazowieckie,5-25 Ha,Jablka,2,Detractor,50+,Średnie ogólne,Agronom – ekspert,1,0,0,1
1450,mazowieckie,5-25 Ha,Truskawki,9,Promotor,50+,Średnie ogólne,Agronom – ekspert,0,0,1,1
1450,mazowieckie,5-25 Ha,Sliwki,6,Detractor,50+,Średnie ogólne,Agronom – ekspert,1,0,0,1
1450,mazowieckie,5-25 Ha,Gruszki,4,Detractor,50+,Średnie ogólne,Agronom – ekspert,1,0,0,1
1450,mazowieckie,5-25 Ha,Wisnie,3,Detractor,50+,Średnie ogólne,Agronom – ekspert,1,0,0,1
1450,mazowieckie,5-25 Ha,Borowki,10,Promotor,50+,Średnie ogólne,Agronom – ekspert,0,0,1,1
1450,mazowieckie,5-25 Ha,Porzeczki,6,Detractor,50+,Średnie ogólne,Agronom – ekspert,1,0,0,1
1450,mazowieckie,5-25 Ha,Maliny,9,Promotor,50+,Średnie ogólne,Agronom – ekspert,0,0,1,1
1450,mazowieckie,5-25 Ha,Aronia,4,Detractor,50+,Średnie ogólne,Agronom – ekspert,1,0,0,1
1450,mazowieckie,5-25 Ha,Jagody,NA,NA,50+,Średnie ogólne,Agronom – ekspert,NA,NA,NA,1
1469,mazowieckie,NA,Jablka,5,Detractor,50+,Średnie ogólne,Właściciel,1,0,0,1
1469,mazowieckie,NA,Truskawki,1,Detractor,50+,Średnie ogólne,Właściciel,1,0,0,1
1469,mazowieckie,NA,Sliwki,8,Neutral,50+,Średnie ogólne,Właściciel,0,1,0,1
1469,mazowieckie,NA,Gruszki,6,Detractor,50+,Średnie ogólne,Właściciel,1,0,0,1
1469,mazowieckie,NA,Wisnie,6,Detractor,50+,Średnie ogólne,Właściciel,1,0,0,1
1469,mazowieckie,NA,Borowki,3,Detractor,50+,Średnie ogólne,Właściciel,1,0,0,1
1469,mazowieckie,NA,Porzeczki,10,Promotor,50+,Średnie ogólne,Właściciel,0,0,1,1
1469,mazowieckie,NA,Maliny,6,Detractor,50+,Średnie ogólne,Właściciel,1,0,0,1
1469,mazowieckie,NA,Aronia,1,Detractor,50+,Średnie ogólne,Właściciel,1,0,0,1
1469,mazowieckie,NA,Jagody,10,Promotor,50+,Średnie ogólne,Właściciel,0,0,1,1
1475,mazowieckie,100-250 Ha,Jablka,9,Promotor,40-49,Średnie techniczne,Agronom – ekspert,0,0,1,1
1475,mazowieckie,100-250 Ha,Truskawki,10,Promotor,40-49,Średnie techniczne,Agronom – ekspert,0,0,1,1
1475,mazowieckie,100-250 Ha,Sliwki,5,Detractor,40-49,Średnie techniczne,Agronom – ekspert,1,0,0,1
1475,mazowieckie,100-250 Ha,Gruszki,1,Detractor,40-49,Średnie techniczne,Agronom – ekspert,1,0,0,1
1475,mazowieckie,100-250 Ha,Wisnie,1,Detractor,40-49,Średnie techniczne,Agronom – ekspert,1,0,0,1
1475,mazowieckie,100-250 Ha,Borowki,10,Promotor,40-49,Średnie techniczne,Agronom – ekspert,0,0,1,1
1475,mazowieckie,100-250 Ha,Porzeczki,3,Detractor,40-49,Średnie techniczne,Agronom – ekspert,1,0,0,1
1475,mazowieckie,100-250 Ha,Maliny,7,Neutral,40-49,Średnie techniczne,Agronom – ekspert,0,1,0,1
1475,mazowieckie,100-250 Ha,Aronia,NA,NA,40-49,Średnie techniczne,Agronom – ekspert,NA,NA,NA,1
1475,mazowieckie,100-250 Ha,Jagody,7,Neutral,40-49,Średnie techniczne,Agronom – ekspert,0,1,0,1
1476,mazowieckie,NA,Jablka,7,Neutral,50+,Średnie ogólne,Główny agronom,0,1,0,1
1476,mazowieckie,NA,Truskawki,7,Neutral,50+,Średnie ogólne,Główny agronom,0,1,0,1
1476,mazowieckie,NA,Sliwki,7,Neutral,50+,Średnie ogólne,Główny agronom,0,1,0,1
1476,mazowieckie,NA,Gruszki,3,Detractor,50+,Średnie ogólne,Główny agronom,1,0,0,1
1476,mazowieckie,NA,Wisnie,1,Detractor,50+,Średnie ogólne,Główny agronom,1,0,0,1
1476,mazowieckie,NA,Borowki,7,Neutral,50+,Średnie ogólne,Główny agronom,0,1,0,1
1476,mazowieckie,NA,Porzeczki,9,Promotor,50+,Średnie ogólne,Główny agronom,0,0,1,1
1476,mazowieckie,NA,Maliny,5,Detractor,50+,Średnie ogólne,Główny agronom,1,0,0,1
1476,mazowieckie,NA,Aronia,2,Detractor,50+,Średnie ogólne,Główny agronom,1,0,0,1
1476,mazowieckie,NA,Jagody,9,Promotor,50+,Średnie ogólne,Główny agronom,0,0,1,1
1477,mazowieckie,5-25 Ha,Jablka,10,Promotor,40-49,Średnie ogólne,Główny agronom,0,0,1,1
1477,mazowieckie,5-25 Ha,Truskawki,9,Promotor,40-49,Średnie ogólne,Główny agronom,0,0,1,1
1477,mazowieckie,5-25 Ha,Sliwki,4,Detractor,40-49,Średnie ogólne,Główny agronom,1,0,0,1
1477,mazowieckie,5-25 Ha,Gruszki,5,Detractor,40-49,Średnie ogólne,Główny agronom,1,0,0,1
1477,mazowieckie,5-25 Ha,Wisnie,NA,NA,40-49,Średnie ogólne,Główny agronom,NA,NA,NA,1
1477,mazowieckie,5-25 Ha,Borowki,10,Promotor,40-49,Średnie ogólne,Główny agronom,0,0,1,1
1477,mazowieckie,5-25 Ha,Porzeczki,4,Detractor,40-49,Średnie ogólne,Główny agronom,1,0,0,1
1477,mazowieckie,5-25 Ha,Maliny,6,Detractor,40-49,Średnie ogólne,Główny agronom,1,0,0,1
1477,mazowieckie,5-25 Ha,Aronia,6,Detractor,40-49,Średnie ogólne,Główny agronom,1,0,0,1
1477,mazowieckie,5-25 Ha,Jagody,NA,NA,40-49,Średnie ogólne,Główny agronom,NA,NA,NA,1
1490,mazowieckie,100-250 Ha,Jablka,8,Neutral,50+,Średnie techniczne,???,0,1,0,1
1490,mazowieckie,100-250 Ha,Truskawki,2,Detractor,50+,Średnie techniczne,???,1,0,0,1
1490,mazowieckie,100-250 Ha,Sliwki,9,Promotor,50+,Średnie techniczne,???,0,0,1,1
1490,mazowieckie,100-250 Ha,Gruszki,3,Detractor,50+,Średnie techniczne,???,1,0,0,1
1490,mazowieckie,100-250 Ha,Wisnie,8,Neutral,50+,Średnie techniczne,???,0,1,0,1
1490,mazowieckie,100-250 Ha,Borowki,9,Promotor,50+,Średnie techniczne,???,0,0,1,1
1490,mazowieckie,100-250 Ha,Porzeczki,10,Promotor,50+,Średnie techniczne,???,0,0,1,1
1490,mazowieckie,100-250 Ha,Maliny,2,Detractor,50+,Średnie techniczne,???,1,0,0,1
1490,mazowieckie,100-250 Ha,Aronia,NA,NA,50+,Średnie techniczne,???,NA,NA,NA,1
1490,mazowieckie,100-250 Ha,Jagody,10,Promotor,50+,Średnie techniczne,???,0,0,1,1
1501,opolskie,100-250 Ha,Jablka,9,Promotor,50+,Średnie ogólne,???,0,0,1,1
1501,opolskie,100-250 Ha,Truskawki,8,Neutral,50+,Średnie ogólne,???,0,1,0,1
1501,opolskie,100-250 Ha,Sliwki,10,Promotor,50+,Średnie ogólne,???,0,0,1,1
1501,opolskie,100-250 Ha,Gruszki,6,Detractor,50+,Średnie ogólne,???,1,0,0,1
1501,opolskie,100-250 Ha,Wisnie,7,Neutral,50+,Średnie ogólne,???,0,1,0,1
1501,opolskie,100-250 Ha,Borowki,9,Promotor,50+,Średnie ogólne,???,0,0,1,1
1501,opolskie,100-250 Ha,Porzeczki,3,Detractor,50+,Średnie ogólne,???,1,0,0,1
1501,opolskie,100-250 Ha,Maliny,3,Detractor,50+,Średnie ogólne,???,1,0,0,1
1501,opolskie,100-250 Ha,Aronia,3,Detractor,50+,Średnie ogólne,???,1,0,0,1
1501,opolskie,100-250 Ha,Jagody,1,Detractor,50+,Średnie ogólne,???,1,0,0,1
1503,opolskie,50-100 Ha,Jablka,6,Detractor,50+,Średnie ogólne,Agronom – ekspert,1,0,0,1
1503,opolskie,50-100 Ha,Truskawki,10,Promotor,50+,Średnie ogólne,Agronom – ekspert,0,0,1,1
1503,opolskie,50-100 Ha,Sliwki,7,Neutral,50+,Średnie ogólne,Agronom – ekspert,0,1,0,1
1503,opolskie,50-100 Ha,Gruszki,4,Detractor,50+,Średnie ogólne,Agronom – ekspert,1,0,0,1
1503,opolskie,50-100 Ha,Wisnie,2,Detractor,50+,Średnie ogólne,Agronom – ekspert,1,0,0,1
1503,opolskie,50-100 Ha,Borowki,1,Detractor,50+,Średnie ogólne,Agronom – ekspert,1,0,0,1
1503,opolskie,50-100 Ha,Porzeczki,3,Detractor,50+,Średnie ogólne,Agronom – ekspert,1,0,0,1
1503,opolskie,50-100 Ha,Maliny,10,Promotor,50+,Średnie ogólne,Agronom – ekspert,0,0,1,1
1503,opolskie,50-100 Ha,Aronia,7,Neutral,50+,Średnie ogólne,Agronom – ekspert,0,1,0,1
1503,opolskie,50-100 Ha,Jagody,6,Detractor,50+,Średnie ogólne,Agronom – ekspert,1,0,0,1
1508,opolskie,100-250 Ha,Jablka,6,Detractor,40-49,Średnie ogólne,Agronom – ekspert,1,0,0,1
1508,opolskie,100-250 Ha,Truskawki,4,Detractor,40-49,Średnie ogólne,Agronom – ekspert,1,0,0,1
1508,opolskie,100-250 Ha,Sliwki,9,Promotor,40-49,Średnie ogólne,Agronom – ekspert,0,0,1,1
1508,opolskie,100-250 Ha,Gruszki,9,Promotor,40-49,Średnie ogólne,Agronom – ekspert,0,0,1,1
1508,opolskie,100-250 Ha,Wisnie,6,Detractor,40-49,Średnie ogólne,Agronom – ekspert,1,0,0,1
1508,opolskie,100-250 Ha,Borowki,10,Promotor,40-49,Średnie ogólne,Agronom – ekspert,0,0,1,1
1508,opolskie,100-250 Ha,Porzeczki,9,Promotor,40-49,Średnie ogólne,Agronom – ekspert,0,0,1,1
1508,opolskie,100-250 Ha,Maliny,1,Detractor,40-49,Średnie ogólne,Agronom – ekspert,1,0,0,1
1508,opolskie,100-250 Ha,Aronia,8,Neutral,40-49,Średnie ogólne,Agronom – ekspert,0,1,0,1
1508,opolskie,100-250 Ha,Jagody,2,Detractor,40-49,Średnie ogólne,Agronom – ekspert,1,0,0,1
1529,opolskie,100-250 Ha,Jablka,10,Promotor,50+,Średnie ogólne,Główny agronom,0,0,1,1
1529,opolskie,100-250 Ha,Truskawki,NA,NA,50+,Średnie ogólne,Główny agronom,NA,NA,NA,1
1529,opolskie,100-250 Ha,Sliwki,9,Promotor,50+,Średnie ogólne,Główny agronom,0,0,1,1
1529,opolskie,100-250 Ha,Gruszki,3,Detractor,50+,Średnie ogólne,Główny agronom,1,0,0,1
1529,opolskie,100-250 Ha,Wisnie,5,Detractor,50+,Średnie ogólne,Główny agronom,1,0,0,1
1529,opolskie,100-250 Ha,Borowki,10,Promotor,50+,Średnie ogólne,Główny agronom,0,0,1,1
1529,opolskie,100-250 Ha,Porzeczki,2,Detractor,50+,Średnie ogólne,Główny agronom,1,0,0,1
1529,opolskie,100-250 Ha,Maliny,7,Neutral,50+,Średnie ogólne,Główny agronom,0,1,0,1
1529,opolskie,100-250 Ha,Aronia,6,Detractor,50+,Średnie ogólne,Główny agronom,1,0,0,1
1529,opolskie,100-250 Ha,Jagody,4,Detractor,50+,Średnie ogólne,Główny agronom,1,0,0,1
